player_name,actual_value,predicted_value
S. Kagawa,17500000.0,14776400.29607805
Dani Rochelinhas,7000000.0,6432462.705435459
Nacho Méndez,1700000.0,1557948.9322289668
F. Chalov,4300000.0,3934239.8020160887
I. Richards,70000.0,69557.41765803812
J. Lefort,1200000.0,1319106.6783396252
Kwon Chang Hoon,8500000.0,8201146.663705695
A. Poúngouras,575000.0,649428.1548641208
Jair,2300000.0,1919849.3690454352
G. Melkadze,850000.0,793159.9906834499
Chiquinho,4300000.0,4107022.005729507
A. Maxim,4200000.0,3190436.6918326383
D. Liszka,190000.0,188557.50315059285
G. Cano,3900000.0,3331861.151408813
Nan Xiaoheng,70000.0,71568.27140342715
T. van de Pavert,650000.0,656019.7970869987
S. Pontisso,950000.0,916072.9650677299
R. Jarstein,13000000.0,16830627.89599668
Dani Raba,8000000.0,7854866.4548100885
Oh Beom Seok,350000.0,656019.7970869987
Lee Jong Ho,800000.0,656019.7970869987
P. Burner,1300000.0,1390309.617369179
Ricardo Almeida,525000.0,463158.2215311224
Hélton Celanova,6000000.0,4773402.505729785
J. Jørgensen,600000.0,505034.6946712049
E. Wahlström,300000.0,340526.2234636608
G. Brugman,3700000.0,3769333.146655364
S. Jhingan,0.0,11178.780554656256
L. Rodríguez,3700000.0,4493296.972018676
A. Esswein,3100000.0,2489731.095181285
A. Grünwald,3900000.0,3328421.0020345
S. Bahoken,3900000.0,3773532.278981568
A. Laporte,34000000.0,32066443.027683094
J. Bertilsson,425000.0,360406.29943617614
A. Al Qahtani,550000.0,484879.70378631726
M. Diagne,1100000.0,1106091.1518621766
M. Ranmark,110000.0,131223.91397896677
J. Verhoek,1100000.0,715695.3738743805
A. Letellier,1400000.0,1075542.9793933409
O. Danchenko,2700000.0,3150721.6593559934
J. Pitroipa,700000.0,631145.5452807992
N. Larsen,550000.0,580652.3644088067
K. Laribi,1800000.0,1086106.7769441325
Jang Ho Ik,825000.0,834674.1529613184
K. Ahmadi,140000.0,126085.63374008419
Dani Suárez,450000.0,389912.8854409279
M. Coutadeur,1000000.0,982204.0719712274
M. Kadlec,325000.0,305177.63990378985
J. Sabbatini,500000.0,512692.68495143
Lorenzao Masca,350000.0,547254.1688216719
Loureiro,675000.0,759087.9009870612
Mario Barco,1200000.0,1053401.3172395858
M. de los Santos,1100000.0,1035337.1394404774
L. Lerager,8500000.0,7985366.333181084
Thiago Santana,5000000.0,4505041.0645658085
N. Nyauza,425000.0,501896.62175647885
M. Qasem,575000.0,649902.0682840341
D. Duhaney,475000.0,497010.49030449986
R. Carrascal,2800000.0,2431251.887050235
B. Evans,180000.0,340526.2234636608
F. Bastians,4200000.0,3678539.7441884037
Q. Roberts,130000.0,162929.07332307214
K. Walker,24500000.0,20963871.67286455
M. Nilor,280000.0,248838.91878642165
A. Vasyutin,925000.0,1045850.8590206828
J. Veyna,140000.0,162032.0904988407
S. Okaka,6000000.0,3160427.175733784
J. Johansson,4000000.0,3323102.250539754
Steven Vitória,375000.0,389912.8854409279
R. Maeda,130000.0,290169.0529742305
R. Miyaichi,675000.0,590917.6818108985
S. Camara Jönsson,190000.0,285301.6661806481
L. Arias,475000.0,647300.3165448796
Rafael de Aseiro,525000.0,406723.48337121925
A. Seck,475000.0,486997.414195868
P. Joosten,900000.0,804526.7783517682
S. Whaler,60000.0,56159.03890335886
M. Ziereis,475000.0,450110.843788156
F. Roncaglia,4500000.0,4053003.355322895
L. Reed,825000.0,793159.9906834499
J. Wehrmann,650000.0,623326.5029117495
Adrián Ortolá,1100000.0,1075084.3261089998
K. Koizumi,750000.0,772968.1863987391
J. Hackett,100000.0,110962.22154572465
A. Xhemajli,250000.0,251816.4883317712
W. Łobodziński,160000.0,295536.90205205075
I. Mbenza,4600000.0,4218061.88522786
O. Güçtekin,725000.0,756528.4160599156
I. Traoré,525000.0,501896.62175647885
M. Hornschuh,875000.0,935493.7347559679
F. Ayité,1700000.0,1598397.5554550302
D. Monsalve,325000.0,715695.3738743805
S. Roa,600000.0,649428.1548641208
Chema Rodríguez,7000000.0,6941057.2197121335
J. Carranza,70000.0,601069.5853417818
M. Lumb,550000.0,505034.6946712049
R. Sanusi,925000.0,1065393.6173881718
S. Aziz,8500000.0,9647574.83320666
L. Rajot,775000.0,836836.7551398372
N. Sukacev,450000.0,423385.57287675113
H. Adelakun,950000.0,935323.696826539
F. Benko,550000.0,497404.27382197743
O. Boscagli,3300000.0,3753880.3351233816
C. Nelson,650000.0,710511.7937389042
Fernando Karanga,1200000.0,1099503.7558390861
M. Pepić,750000.0,723060.671949849
C. Wilson,15500000.0,14854829.799362097
B. Bjarnason,1600000.0,1294739.7440203468
R. Noya,625000.0,505034.6946712049
M. Bani,875000.0,892929.6200002492
S. Çikalleshi,1900000.0,1598397.5554550302
E. Akbaba,11000000.0,11491679.709864236
K. Vogt,17500000.0,14111035.410540003
J. Chester,4400000.0,4302652.983914264
D. Jevtić,2200000.0,2094458.7576431162
Roberto Torres,3000000.0,2723015.4734497685
T. Worra,325000.0,431883.2656478104
G. Vargas,475000.0,656019.7970869987
S. Nsoki,1700000.0,1863720.8541115387
Alvildo Sousa,2800000.0,4998432.046426758
Carlos Gracia,350000.0,389591.2462527528
A. Canbaz,450000.0,424281.300673981
Samuel Manchón,550000.0,495660.7355420398
D. Vergara,1300000.0,1240017.8931712932
F. Manríquez,1900000.0,3327700.0676649706
P. Jones,210000.0,186193.43217084702
M. Schmiedebach,2400000.0,2535430.9816034306
C. Harold,350000.0,285301.6661806481
G. Buffon,4000000.0,34346065.11544011
D. Gustavsson,675000.0,556346.171148315
Fábio Coentrão,10000000.0,7404615.773953515
M. Mittelstädt,2700000.0,2990468.987037154
L. Zigi,190000.0,210681.26878614514
T. Lam,825000.0,866843.6088597771
G. Poblete,4200000.0,4269109.189434191
C. Jerome,2100000.0,1480005.497336414
M. Zeffane,1000000.0,1099503.7558390861
F. Raičević,1000000.0,883003.4181571207
A. Elyounoussi,270000.0,251480.6011701347
Rober Ibáñez,3900000.0,3773532.278981568
M. Contreras,120000.0,115250.95680575399
K. Nagai,750000.0,505034.6946712049
Antônio Chiamuloira,9500000.0,9690494.035134112
M. Gómez,1300000.0,1243998.194258661
A. Ragusa,5500000.0,5017208.196147524
Melvin Regalito,825000.0,677669.1889363951
O. Selnæs,8500000.0,9179446.78009651
A. Hodžić,160000.0,154102.08654475954
G. Singh Sandhu,0.0,92482.7345798342
A. Piech,575000.0,782829.1113242613
A. Balijon,150000.0,311242.15853607754
Bonilla,300000.0,289716.6519272639
Francisco Ramos,2600000.0,2508176.5229630587
J. Hamilton,775000.0,710511.7937389042
L. Sætra,375000.0,447293.7655190104
Piqué,34000000.0,38510044.28210679
C. Dilo,260000.0,294339.84403770306
J. Mitchell,425000.0,480806.93886332324
Eduardo,625000.0,505034.6946712049
F. Norman,80000.0,103685.83520486424
R. Shindo,625000.0,706669.9632137454
C. Tirard,525000.0,463158.2215311224
T. Alexander-Arnold,14000000.0,14338684.286342032
V. Ramis,925000.0,867139.9755263897
De La Hoz,925000.0,1065393.6173881718
D. Cools,3300000.0,3149421.3948057294
Zhang Chenlong,130000.0,155282.17694850088
D. Baier,3800000.0,9733754.069398018
R. Sobhi,7500000.0,7168748.40169206
M. Kilgallon,270000.0,656019.7970869987
A. Onana,14500000.0,15544170.973825121
S. Salger,1400000.0,1176781.79358723
N. Yeri,875000.0,783259.7339111338
H. Benns,40000.0,43138.19883813652
K. Naughton,3000000.0,3153510.1892824913
N. Suman,50000.0,55346.17693234893
Lim Eun Soo,180000.0,166740.92484648083
A. Hayashi,550000.0,498167.0997807416
D. Starkl,825000.0,710250.2952061024
J. Souttar,2800000.0,2895803.7768117823
Marlion Rolim,2500000.0,2109587.4606436836
Everton Andrão,4500000.0,11702515.855155095
G. Bonaventura,22000000.0,21398635.336885337
K. Thiesson Kristensen,80000.0,102739.98253506441
Carlos Ruiz,325000.0,715695.3738743805
P. Rodríguez,1100000.0,938499.8556607792
Verdasca,2500000.0,2419666.2919105585
A. Andrade,3000000.0,2778867.039186969
Luis Pérez,1300000.0,1389940.0521517876
P. Caballero,600000.0,505034.6946712049
O. Sverrisson,70000.0,78286.02360801444
Renatao Baumer,300000.0,715695.3738743805
S. Darbion,450000.0,783201.71770724
M. Tootle,375000.0,340526.2234636608
Mateus Couteira,140000.0,340526.2234636608
E. Boateng,1200000.0,1174636.0509746887
M. Dittgen,825000.0,834674.1529613184
T. Delaine,1800000.0,2165090.6022758046
B. Dejaegere,4500000.0,4499534.869284012
G. Felicioli,575000.0,594201.9944771518
G. Hendrickx,2100000.0,2096741.9084952334
C. Cisternas,230000.0,224663.47078914312
Y. Marillat,525000.0,662701.5011031937
L. Lapoussin,375000.0,392273.88740879594
Pomares,1100000.0,1035337.1394404774
G. Corral,750000.0,783201.71770724
J. Hugill,3900000.0,3771769.3835795047
R. Gelmi,1100000.0,1050013.7250681873
K. Haraldseid,575000.0,692980.0828339413
Iraizoz,450000.0,1265718.2496180285
S. Sirigu,800000.0,939095.2524226606
I. Boonen,850000.0,854951.4555113476
A. Lesiotis,90000.0,105194.8812247281
B. Osayi-Samuel,400000.0,369839.69757124915
F. Ribéry,11500000.0,22925220.608373575
V. Giraldo,975000.0,1073693.166013762
A. Behich,5000000.0,5756921.550154551
Anderson Emanuel,375000.0,356161.4212626399
J. Hardy,280000.0,251480.6011701347
M. Tomizawa,60000.0,68093.85477397488
C. Salomón,110000.0,124399.8507883016
L. Azouni,975000.0,883003.4181571207
S. Byram,3300000.0,3771769.3835795047
N. Hauptmann,2900000.0,2649443.3805322545
M. Bolaños,4000000.0,3313049.13109731
M. Ospitalieri,525000.0,656287.6340685708
P. Sussek,325000.0,305177.63990378985
K. Ansarifard,7000000.0,5719560.577022322
D. Olsen,270000.0,360677.7679676446
B. Méndez,0.0,1369368.2348464394
C. Benteke,8000000.0,6697458.153568748
M. Ošs,260000.0,317408.7117702096
T. Charles,260000.0,483935.31732552196
M. Jajalo,5000000.0,4815238.754740797
I. Mboyo,2800000.0,2712452.941023997
T. Lorch,950000.0,930694.0999665877
J. Kliment,850000.0,769778.1305283504
K. Itakura,450000.0,463158.2215311224
F. Murray,80000.0,69785.00774979974
C. Luna,375000.0,715695.3738743805
J. Cullen,850000.0,836836.7551398372
G. Gómez,750000.0,887063.1398908416
L. D'Arrigo,130000.0,129761.8513567506
A. Fantini,120000.0,121452.1016508536
Sun Jungang,140000.0,133300.70388762097
V. Slivka,400000.0,390338.0372810675
A. Sow,180000.0,175217.5760302538
Luan Peres,875000.0,892929.6200002492
Jeong Tae Wook,525000.0,520637.4988037899
Heltinho Melo,1200000.0,2001238.3007902948
Arbilla,7000000.0,7669519.108200486
J. Lundstram,60000.0,56139.647407757686
S. Ubilla,1900000.0,1585890.804396464
B. Kamara,2400000.0,2598422.6353335376
B. Samudio,2700000.0,2508176.5229630587
A. Chrzanowski,300000.0,326625.2627491381
D. Imrie,130000.0,221482.49058095325
Y. Gazinskiy,0.0,0.0
Flavio Paixão,1500000.0,1938175.997270151
I. Provedel,2400000.0,2598422.6353335376
Wang Dalei,700000.0,601069.5853417818
G. Harada,80000.0,89848.92916980766
A. Marie-Sainte,170000.0,175217.5760302538
Pacheco,13000000.0,12544656.1320786
C. Trueman,675000.0,826364.3668887146
Shen Shuaishuai,120000.0,120914.28683768645
M. Bíttolo,600000.0,505034.6946712049
C. Camacho,170000.0,166588.73295235346
J. Peters,700000.0,715695.3738743805
J. Eggestein,1700000.0,1507934.9107206825
T. Francois,180000.0,182495.37205773822
F. Miguel,1000000.0,987370.1085919921
N. Ramírez,1300000.0,1311110.1658452826
G. Simeone,550000.0,497010.49030449986
Y. Nakazawa,0.0,210045.35590617426
D. Parrett,425000.0,340212.342350083
D. Herner,200000.0,483935.31732552196
P. Omochere,60000.0,56165.89374206853
M. Bokoum,325000.0,326625.2627491381
J. Moore-Taylor,925000.0,921127.076001264
C. Erkin,6000000.0,6714538.929767932
Heriberto Tavares,3700000.0,3473483.92607486
F. Falcone,925000.0,782829.1113242613
D. Lajud,750000.0,672188.2407722453
F. Bechtholdt,475000.0,486997.414195868
A. Palazzi,500000.0,466979.6718280728
S. Condé,280000.0,327077.37693661527
I. Abass,850000.0,854951.4555113476
A. Tettey,1800000.0,2093968.725033248
G. Akkan,900000.0,966710.2051826102
S. Shotton,140000.0,168444.0639255211
J. Steiger,80000.0,69785.00774979974
R. Mmaee,850000.0,793159.9906834499
Rodrigo,1900000.0,2166579.7433150085
G. Páez,925000.0,767490.4693045889
H. Hauger,375000.0,483935.31732552196
A. Tighadouini,1100000.0,933149.9977744253
C. Pontius,725000.0,685177.1999185209
P. Vlachodimos,825000.0,677293.3126269671
C. Ramírez,1800000.0,1268856.3552637997
A. Polo,1200000.0,1223345.7394894909
Dai Wai-Tsun,250000.0,248838.91878642165
M. Ibacache,90000.0,110896.83343171615
T. Yanagi,240000.0,248838.91878642165
J. Papaleo,325000.0,362810.45508971333
C. Lyon,80000.0,108986.35570382998
J. Caicedo,1100000.0,937033.0987795825
Pierrino Faria,2600000.0,2177728.561523204
J. Kamber,300000.0,387876.550740538
M. Araujo,1200000.0,1103109.8961978834
K. Schmeichel,19000000.0,17921197.864333738
Jonas,2300000.0,2101455.3092649747
Y. Brahimi,39000000.0,31324523.918579265
T. Salquist,525000.0,505379.0010769549
R. Kehr,220000.0,203182.24563737836
M. Lund,650000.0,484490.9148347958
L. Ospina,900000.0,969975.9215916048
S. Nkansah,400000.0,402477.38520861533
M. Asiri,90000.0,120110.78602888514
F. Montero,7500000.0,6726962.296201179
T. Dierckx,1000000.0,955861.7403219865
L. Messi,110500000.0,85240576.02813852
D. Bottinelli,925000.0,936043.9578529416
Heitinho Zanon,725000.0,1453169.1143686054
G. Gori,450000.0,424219.09173872136
O. Kabak,575000.0,625145.558550991
A. Webster,3500000.0,3477767.1612808276
D. Williams,290000.0,233529.7356439751
Rubén García,4200000.0,4011368.1358059268
A. Ramos,1200000.0,937033.0987795825
J. Rodon,1000000.0,987370.1085919921
L. Pirard,875000.0,976213.4465661261
S. Jakubiak,700000.0,769778.1305283504
Diego Ângelo,1800000.0,2105686.46696225
Y. Bangsow,170000.0,197028.773224707
J. Zimmer,2600000.0,2659705.651379295
D. Burnić,1000000.0,1103816.511179851
I. Balliu,3100000.0,3769333.146655364
A. MacDonald,450000.0,360677.7679676446
H. Castegren,220000.0,214348.123427942
L. Akins,750000.0,677669.1889363951
T. Beltran,475000.0,483935.31732552196
L. Clemenza,1200000.0,1067446.7437511631
M. Lepe,650000.0,483935.31732552196
J. Scherzer,400000.0,451527.8538525129
T. Holland,110000.0,119000.22704878818
A. Potuk,7500000.0,7306817.480789631
Kim Ho Jun,300000.0,383051.98322259635
A. Rentería,3100000.0,2835204.052423379
A. Bahtijar,100000.0,97972.52471542153
S. Pedersen,150000.0,144553.62413715018
K. Tierney,11000000.0,11768891.78167847
E. Loeschbor,1200000.0,1230711.568775045
Joselu,6000000.0,4966934.355741238
M. D'Alessandro,1900000.0,1598397.5554550302
J. Vázquez,5500000.0,5439858.302147085
B. Webster,600000.0,656019.7970869987
D. Fisher,2600000.0,2835204.052423379
S. Klaiber,2500000.0,2834144.484899919
Freire,525000.0,483935.31732552196
Yu Rui,825000.0,883003.4181571207
E. Falkenburg,1700000.0,1526241.9811372738
C. Velásquez,230000.0,203182.24563737836
João Gabriel,500000.0,484490.9148347958
D. Mottley-Henry,160000.0,139082.10216934697
C. Feraud,550000.0,484490.9148347958
B. Avramovic,140000.0,148454.5378965232
D. Geiger,3900000.0,3735064.209832079
L. Sedlak,80000.0,107016.08293331017
I. Akdağ,525000.0,485156.4607597763
B. Carrasco,3300000.0,2683467.799874879
S. Yajima,475000.0,451527.8538525129
Choi Jae Hyeon,1000000.0,963613.0204238556
J. Kristoffersen,220000.0,189525.10952474686
M. Jay,140000.0,133300.70388762097
S. Horemans,550000.0,575694.0883922427
J. Yorwerth,475000.0,475412.80165821617
D. Dos Santos,1200000.0,1174636.0509746887
P. Mortensen,800000.0,505034.6946712049
A. Otero,700000.0,649428.1548641208
Johannesson,2000000.0,2033443.4112984904
N. Alho,450000.0,451480.5452709001
T. Necid,3200000.0,1985069.9240674132
Jhonatan,850000.0,920945.5534150465
J. Glesnes,1300000.0,1263870.1363072162
Dankler,3100000.0,3355580.1085266527
Raphael Doninho,600000.0,547254.1688216719
V. Hoff,1100000.0,1025525.3905851165
M. Zimmermann,1100000.0,1035337.1394404774
M. Ichimaru,60000.0,56208.67852491866
K. Marsh-Brown,350000.0,300370.58607452863
J. Osobiński,40000.0,49540.39174897624
G. Diangana,1000000.0,903739.1106453281
G. Cortez,550000.0,478874.0831553958
R. ten Hove,475000.0,514125.19414628705
A. Pearce,1400000.0,1327382.9995679136
N. Ben Khalifa,1100000.0,1065393.6173881718
B. Wright,2500000.0,2459663.0952524114
D. Lazović,6000000.0,5102021.614045471
K. Michalski,375000.0,423385.57287675113
V. Milinković-Savić,2600000.0,2811300.0100830984
Ding Haifeng,525000.0,559232.860236888
M. Al Baqawi,270000.0,289627.5108452881
Júlio Tavares,6500000.0,5765540.51493554
C. Tanner,825000.0,834674.1529613184
Charles,2400000.0,2598422.6353335376
A. Verdugo,525000.0,468286.5707503975
R. Eckardt,650000.0,483935.31732552196
S. Mai,500000.0,496591.7458073283
P. Mpoku,6000000.0,5120067.8411007
Tomeu Nadal,825000.0,879813.54081132
C. Jennings,375000.0,291906.5033394227
Guridi,775000.0,759087.9009870612
T. Müller,600000.0,692980.0828339413
S. Şahin-Radlinger,825000.0,931949.000421179
M. Pedersen,1800000.0,1175300.7121427706
A. Khrees,250000.0,225325.40075230922
B. Stevenson,170000.0,166588.73295235346
L. Burnet,450000.0,508467.7314119419
J. Uronen,3500000.0,4011368.1358059268
F. Helander,7000000.0,6002247.8413721025
C. Rodríguez,1000000.0,1174636.0509746887
A. Bjelland,4400000.0,4302652.983914264
Lucas Evangelista,9000000.0,8498834.843629986
V. Janssen,8500000.0,8318627.130603187
K. Sanada,90000.0,104416.23253220678
Renato Rochela,1100000.0,939654.4720359201
Samuel,475000.0,477650.9227694311
W. Bony,7500000.0,6579682.060258743
S. Arfield,3800000.0,3299913.8493991224
G. Kusunga,400000.0,389912.8854409279
Lucas,925000.0,934510.3757100643
I. González,425000.0,720937.2907894759
O. Abildgaard,675000.0,649428.1548641208
J. Pearce,1300000.0,1188373.581962414
R. Gondoh,180000.0,166740.92484648083
Javi Ros,1800000.0,1200967.3653188671
I. Sarr,13500000.0,11979876.071844824
Eguaras,2500000.0,2832859.932054391
Borja,500000.0,457735.9414051002
B. Acosta,4100000.0,3953768.6517072474
Y. Hamza,375000.0,340526.2234636608
K. Saief,5000000.0,4728335.442494285
J. Willock,525000.0,497404.27382197743
A. Barillà,700000.0,505034.6946712049
Yang Fangzhi,50000.0,44386.59641904905
M. Gori,2100000.0,2103133.359035208
J. Parraguez,925000.0,783201.71770724
M. Fellaini,11500000.0,8618837.137157772
Park Jung Soo,130000.0,116868.22756383981
F. Bong,475000.0,484490.9148347958
A. Gomes,1500000.0,1513689.0881544487
N. Ofoborh,290000.0,305177.63990378985
B. Haunstrup,450000.0,468286.5707503975
N. Chalobah,8500000.0,9591425.634028336
H. Mita,375000.0,289716.6519272639
I. Sankhon,625000.0,527305.8946570504
J. Córdova,200000.0,203769.61131428744
M. Arini,775000.0,656019.7970869987
P. Bardsley,1200000.0,2796087.9353968264
S. Johnson,1200000.0,1174636.0509746887
J. Cavallaro,1400000.0,1334149.3213511172
Ximo Miralles,230000.0,260935.0574410415
Zhang Huachen,160000.0,167117.58204629843
J. Falkmar,150000.0,157923.6343093217
M. Chinellato,450000.0,340212.342350083
T. Lee,350000.0,340526.2234636608
S. Solli,190000.0,167117.58204629843
G. Moreno,7000000.0,7649095.475338652
S. Arias,10500000.0,11558689.550355284
J. Guthrie,750000.0,656019.7970869987
S. Coates,21000000.0,21752816.825447343
A. Dreyer,1200000.0,1103816.511179851
A. Marchesín,5500000.0,4022353.9304671823
O. Benítez,625000.0,656019.7970869987
Myeong Joon Jae,200000.0,184685.97011726297
D. Lachman,525000.0,484490.9148347958
N. Geisler,130000.0,129761.8513567506
J. Blaswich,925000.0,1004343.1106803434
T. Rieder,425000.0,451527.8538525129
K. McClean,130000.0,114167.46548635144
W. Francis,625000.0,505034.6946712049
T. Matlaba,2900000.0,3335123.340752105
O. Giroud,20000000.0,18056969.60678211
E. Kouassi,1300000.0,1265618.549005629
J. Montoya,160000.0,180076.50039127647
N. Leyes,1400000.0,1188373.581962414
M. Kenlock,1100000.0,1241452.3304296935
Lucas Ribeiro,130000.0,114167.46548635144
A. Miljković,700000.0,656019.7970869987
C. Colmán,1100000.0,966712.1785632181
T. Kane,1000000.0,1174636.0509746887
D. Bronn,4800000.0,5065907.790505997
E. Nketiah,975000.0,904142.5659298808
C. Stuani,13500000.0,12684448.96225491
Elgezabal,825000.0,883003.4181571207
S. Vasiliadis,1100000.0,975632.7343785532
B. Morris,425000.0,423385.57287675113
M. Henvey,180000.0,182495.37205773822
Luisinho Conradi,1700000.0,2110536.032072255
D. Miya,110000.0,116650.48520619048
Rodolfo,2200000.0,2072194.8996835696
Wang Qiuming,190000.0,174769.81526993596
N. Flø,375000.0,450459.53790963866
M. Andersen,290000.0,285301.6661806481
Ilori,1100000.0,1081589.8165588984
D. Poleon,725000.0,692980.0828339413
B. Chilwell,12500000.0,13368794.647264633
M. Casierra,975000.0,986021.4457304782
E. Schreiner,400000.0,391787.11792245886
S. Mosquera,1300000.0,1263870.1363072162
I. Twum,800000.0,752924.5757147622
V. Cabezas,325000.0,357971.1751653725
Carvamelinho,300000.0,720937.2907894759
R. Magyar,600000.0,505034.6946712049
Y. Songo'o,300000.0,339159.6247291901
Edu Cortina,625000.0,576604.2518121562
Jonny,13500000.0,15200217.245524792
S. Zurbriggen,625000.0,505034.6946712049
D. Luxbacher,550000.0,490822.23330190056
D. Barnes,290000.0,318728.3120644644
L. Amarilla,400000.0,352124.39718609356
F. Smolov,18500000.0,15332544.786196806
G. Lillard,500000.0,567506.6696899963
D. Pugh,90000.0,175373.1587308901
I. Minchev,0.0,122446.82552848218
A. Stoian,1900000.0,1215371.1113705721
C. Mafoumbi,100000.0,123775.66718012892
M. Solís,130000.0,249816.68046920942
J. Abbel,220000.0,243599.0647994059
J. Jones,325000.0,317967.84650851967
A. Özbiliz,4000000.0,3161828.4634541594
Y. Konno,180000.0,475287.40190435166
Varela,1900000.0,2163021.928002721
Yi Teng,825000.0,715695.3738743805
K. Kesgin,250000.0,251816.4883317712
C. Roberts,450000.0,416054.8160177336
C. Brown,100000.0,127264.26198903137
H. Lindner,4700000.0,5026443.493181089
L. Lollo,2100000.0,2049957.8216538865
Y. Mutō,10000000.0,9380212.121481562
N. Baumann,70000.0,89848.92916980766
F. Armani,9000000.0,8285749.205288938
M. Bersano,90000.0,108986.35570382998
P. Engblom,450000.0,340212.342350083
H. Marín,975000.0,1009394.2491735391
A. Rabillard,700000.0,649428.1548641208
M. Petržela,775000.0,1258994.8380292342
R. Ripart,2200000.0,2117436.503259405
Adeilson Gesser,2500000.0,1981286.4472758782
D. Ismail,1200000.0,1334149.3213511172
K. Karaman,4100000.0,3953768.6517072474
E. Hysaj,20000000.0,21120719.343156837
D. Gojko,300000.0,266881.8806676168
D. Asprilla,750000.0,672782.3033658616
L. Comas,1000000.0,897737.9522527799
A. Helmersen,450000.0,413276.4818515123
D. Scarr,425000.0,457735.9414051002
O. Eddahri,675000.0,548457.3234199458
P. Choroba,350000.0,392021.8956505542
A. Bates,120000.0,114167.46548635144
M. Štěch,450000.0,351134.48955110536
T. Blackett,800000.0,963086.4111482247
Caiuby,8500000.0,7682194.199352853
B. Allain,210000.0,205384.0501350091
R. Vlaar,2300000.0,3302707.13907936
T. Figueroa,2200000.0,2163339.8582281857
D. Becker,200000.0,188557.50315059285
B. Thompson,1100000.0,996134.9513657342
D. Bejarano,0.0,101832.05044021357
B. Emir,475000.0,484490.9148347958
O. Drost,220000.0,189525.10952474686
E. Dilaver,6500000.0,5931966.451695783
C. Aránguiz,17000000.0,16087543.879177947
L. Verna,700000.0,705670.1958449328
A. Ben Lamin,110000.0,111172.48823939564
T. Sippel,3600000.0,3287939.5845155986
Romera,325000.0,340526.2234636608
D. Mikanović,625000.0,706669.9632137454
José Lara,1300000.0,1314763.8081617474
B. Barker,925000.0,867139.9755263897
F. Melchiorri,2800000.0,2645754.7089236244
D. Van den Buijs,625000.0,706669.9632137454
Borja Galán,775000.0,776793.1665189575
K. Karami,600000.0,692774.780370909
M. Heider,600000.0,670581.5324821274
J. Romero,280000.0,251816.4883317712
I. Furu,240000.0,265908.2911800451
Júnior Tavares,725000.0,793159.9906834499
Sergio Gónzalez,190000.0,189525.10952474686
V. Jugović,900000.0,783201.71770724
D. Thiam,70000.0,69557.41765803812
E. Alvarado,250000.0,214348.123427942
N. Blandi,8000000.0,6544015.573740256
N. Quaschner,700000.0,692980.0828339413
M. Johansson,3200000.0,3773532.278981568
K. Eek,120000.0,116868.22756383981
S. Gashi,2400000.0,1932114.6346183806
J. Andrada,975000.0,1025525.3905851165
Lee Min Gi,325000.0,388403.9816045694
J. Nieva,180000.0,175217.5760302538
Eugeni,1300000.0,1248638.5833238235
D. Alaba,38000000.0,38081118.1970965
T. Werner,34500000.0,31549088.313843764
J. Pollersbeck,3200000.0,3614689.7015786483
A. Aremu,850000.0,888157.512938708
J. Escobar,240000.0,142163.3555802187
A. Canessa,260000.0,251816.4883317712
I. Santini,7500000.0,6592230.975977937
D. Zibung,150000.0,206955.47870643766
D. Antolić,1800000.0,1595320.1698561457
A. Bonnah,130000.0,126085.63374008419
T. Duman,230000.0,207879.98341173993
K. Navas,30500000.0,35991966.90115441
E. Hernández,700000.0,939654.4720359201
N. Mekonnen,290000.0,305177.63990378985
B. Garré,400000.0,425956.38657571084
W. Geubbels,1000000.0,904142.5659298808
S. Svarnas,575000.0,649428.1548641208
Yang Kuo,400000.0,451527.8538525129
A. Hamdallah,6000000.0,4940562.843961827
A. Ćorić,14000000.0,11712878.673818015
J. Roye,1000000.0,937033.0987795825
B. Rowe,350000.0,462098.9678769831
J. Williams,170000.0,182495.37205773822
M. Kessel,130000.0,175813.58003069984
P. Jagielka,2100000.0,7320206.815237925
K. Skoglund,150000.0,175283.3430944906
B. Poulain,4200000.0,4341455.201129861
Alex Doneiro,725000.0,680228.400044769
L. Bittencourt,16000000.0,15678960.2850613
A. Riemann,170000.0,116868.22756383981
M. Königs,475000.0,340526.2234636608
José Semedo,725000.0,1175300.7121427706
T. Fantacci,120000.0,113133.09804637416
T. Aoyama,2400000.0,2691537.2268932187
E. Kastrati,150000.0,163200.95185966676
A. Rüdiger,22500000.0,20684673.208808042
D. Zuma,2500000.0,2482182.194501595
E. Bilen,50000.0,55476.44664180614
D. Esmel,375000.0,355774.69476054906
J. Storey,350000.0,360129.4665030353
K. Al Kaabi,350000.0,303814.7518748501
P. Mouche,3800000.0,3332923.7310197228
W. Ndidi,17000000.0,19181934.358518485
A. Jędrzejczyk,1300000.0,1528146.227548757
R. Tarifeño,950000.0,875778.7379078821
S. Nieuwpoort,800000.0,866843.6088597771
Miguel,950000.0,888157.512938708
J. Gleeson,425000.0,335260.28446630127
A. Stewart,575000.0,646486.1792584484
D. Margush,290000.0,330232.13899279345
E. Salles,160000.0,186522.13043835352
M. Armellino,375000.0,284882.967904786
M. Eberwein,300000.0,266881.8806676168
K. Nakamura,2400000.0,2598422.6353335376
Mateus,1200000.0,1932114.6346183806
L. Vigen Christensen,1200000.0,1223345.7394894909
M. Sheaf,140000.0,129761.8513567506
Caio Nunson,4900000.0,4354541.938774691
R. Yamanaka,600000.0,705670.1958449328
S. Ambri,525000.0,486276.616158213
